frame.time_epoch,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"1746756575.485279000","1.934039000","1.880162000","222","296","100.64.0.1","23557","100.64.0.2","44870","244","42701","154"
"1746756575.485286000","1.934046000","1.880169000","223","296","100.64.0.1","23557","100.64.0.2","44870","244","42945","154"
"1746756575.485293000","1.934053000","1.880176000","224","296","100.64.0.1","23557","100.64.0.2","44870","244","43189","154"
"1746756575.543365000","1.992125000","1.938248000","225","52","100.64.0.2","44870","100.64.0.1","23557","0","154","21473"
"1746756575.543378000","1.992138000","1.938261000","226","52","100.64.0.2","44870","100.64.0.1","23557","0","154","21717"
"1746756575.547719000","1.996479000","1.942602000","227","296","100.64.0.1","23557","100.64.0.2","44870","244","43433","154"
"1746756575.547733000","1.996493000","1.942616000","228","296","100.64.0.1","23557","100.64.0.2","44870","244","43677","154"
"1746756575.547739000","1.996499000","1.942622000","229","296","100.64.0.1","23557","100.64.0.2","44870","244","43921","154"
"1746756575.547743000","1.996503000","1.942626000","230","296","100.64.0.1","23557","100.64.0.2","44870","244","44165","154"
"1746756575.547748000","1.996508000","1.942631000","231","296","100.64.0.1","23557","100.64.0.2","44870","244","44409","154"
"1746756575.547752000","1.996512000","1.942635000","232","296","100.64.0.1","23557","100.64.0.2","44870","244","44653","154"
"1746756575.547757000","1.996517000","1.942640000","233","296","100.64.0.1","23557","100.64.0.2","44870","244","44897","154"
"1746756575.547762000","1.996522000","1.942645000","234","296","100.64.0.1","23557","100.64.0.2","44870","244","45141","154"
"1746756575.547766000","1.996526000","1.942649000","235","296","100.64.0.1","23557","100.64.0.2","44870","244","45385","154"
"1746756575.547771000","1.996531000","1.942654000","236","296","100.64.0.1","23557","100.64.0.2","44870","244","45629","154"
"1746756575.605457000","2.054217000","2.000340000","237","52","100.64.0.2","44870","100.64.0.1","23557","0","154","22449"
"1746756575.605470000","2.054230000","2.000353000","238","52","100.64.0.2","44870","100.64.0.1","23557","0","154","22937"
"1746756575.609775000","2.058535000","2.004658000","239","296","100.64.0.1","23557","100.64.0.2","44870","244","45873","154"
"1746756575.609795000","2.058555000","2.004678000","240","296","100.64.0.1","23557","100.64.0.2","44870","244","46117","154"
"1746756575.609804000","2.058564000","2.004687000","241","296","100.64.0.1","23557","100.64.0.2","44870","244","46361","154"
"1746756575.609811000","2.058571000","2.004694000","242","296","100.64.0.1","23557","100.64.0.2","44870","244","46605","154"
"1746756575.609818000","2.058578000","2.004701000","243","296","100.64.0.1","23557","100.64.0.2","44870","244","46849","154"
