frame.time_epoch,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"1746756676.552487000","1.812253000","1.812253000","229","52","100.64.0.2","55452","100.64.0.1","23557","0","154","13421"
"1746756676.556702000","1.816468000","1.816468000","230","296","100.64.0.1","23557","100.64.0.2","55452","244","13421","154"
"1746756676.556717000","1.816483000","1.816483000","231","296","100.64.0.1","23557","100.64.0.2","55452","244","31233","154"
"1746756676.615581000","1.875347000","1.875347000","232","52","100.64.0.2","55452","100.64.0.1","23557","0","154","13421"
"1746756676.615597000","1.875363000","1.875363000","233","52","100.64.0.2","55452","100.64.0.1","23557","0","154","13421"
"1746756676.619841000","1.879607000","1.879607000","234","296","100.64.0.1","23557","100.64.0.2","55452","244","31477","154"
"1746756676.619853000","1.879619000","1.879619000","235","296","100.64.0.1","23557","100.64.0.2","55452","244","31721","154"
"1746756676.740391000","2.000157000","2.000157000","236","52","100.64.0.2","55452","100.64.0.1","23557","0","154","13665"
"1746756676.740407000","2.000173000","2.000173000","237","52","100.64.0.2","55452","100.64.0.1","23557","0","154","13665"
"1746756676.744632000","2.004398000","2.004398000","238","296","100.64.0.1","23557","100.64.0.2","55452","244","13665","154"
"1746756676.744648000","2.004414000","2.004414000","239","296","100.64.0.1","23557","100.64.0.2","55452","244","31965","154"
"1746756676.744655000","2.004421000","2.004421000","240","296","100.64.0.1","23557","100.64.0.2","55452","244","32209","154"
"1746756676.802414000","2.062180000","2.062180000","241","52","100.64.0.2","55452","100.64.0.1","23557","0","154","13665"
"1746756676.802425000","2.062191000","2.062191000","242","52","100.64.0.2","55452","100.64.0.1","23557","0","154","13665"
"1746756676.806688000","2.066454000","2.066454000","243","296","100.64.0.1","23557","100.64.0.2","55452","244","32453","154"
"1746756676.806708000","2.066474000","2.066474000","244","296","100.64.0.1","23557","100.64.0.2","55452","244","32697","154"
"1746756676.927357000","2.187123000","2.187123000","245","52","100.64.0.2","55452","100.64.0.1","23557","0","154","13909"
"1746756676.927370000","2.187136000","2.187136000","246","52","100.64.0.2","55452","100.64.0.1","23557","0","154","13909"
